VOLTAGE=-57.000000000000000, I_K=0.000000000000000, I_L=0.000000000000000, I_Na=0.000000000000000, I_T=0.000000000000000, H=0.982013790037908, R=0.001169510265056
VOLTAGE=-57.733825206037764, I_K=-0.000002543887473, I_L=-0.613536617128290, I_Na=0.037827157834146, I_T=0.119957142824869, H=0.982538078636050, R=0.001191915729970
VOLTAGE=-57.738381506369812, I_K=-0.000002539681782, I_L=-0.613308739698112, I_Na=0.037758802706728, I_T=0.119922443468589, H=0.982544179107016, R=0.001192196100567
VOLTAGE=-57.742936556064983, I_K=-0.000002535465353, I_L=-0.613080924681509, I_Na=0.037690588613069, I_T=0.119887902016813, H=0.982550307811503, R=0.001192478153761
VOLTAGE=-57.747490352764935, I_K=-0.000002531238313, I_L=-0.612853172196751, I_Na=0.037622515269235, I_T=0.119853518170462, H=0.982556464633780, R=0.001192761888489
VOLTAGE=-57.752042894118333, I_K=-0.000002527000787, I_L=-0.612625482361753, I_Na=0.037554582391718, I_T=0.119819291630898, H=0.982562649458377, R=0.001193047303690
VOLTAGE=-57.756594177780826, I_K=-0.000002522752901, I_L=-0.612397855294083, I_Na=0.037486789697444, I_T=0.119785222099924, H=0.982568862170088, R=0.001193334398303
VOLTAGE=-57.761144201415050, I_K=-0.000002518494780, I_L=-0.612170291110959, I_Na=0.037419136903768, I_T=0.119751309279784, H=0.982575102653972, R=0.001193623171271
VOLTAGE=-57.765692962690594, I_K=-0.000002514226547, I_L=-0.611942789929248, I_Na=0.037351623728477, I_T=0.119717552873165, H=0.982581370795350, R=0.001193913621537
VOLTAGE=-57.770240459284004, I_K=-0.000002509948329, I_L=-0.611715351865470, I_Na=0.037284249889790, I_T=0.119683952583192, H=0.982587666479808, R=0.001194205748047
VOLTAGE=-57.774786688878770, I_K=-0.000002505660248, I_L=-0.611487977035800, I_Na=0.037217015106356, I_T=0.119650508113430, H=0.982593989593192, R=0.001194499549745
VOLTAGE=-57.779331649165300, I_K=-0.000002501362427, I_L=-0.611260665556062, I_Na=0.037149919097258, I_T=0.119617219167887, H=0.982600340021613, R=0.001194795025581
VOLTAGE=-57.783875337840939, I_K=-0.000002497054990, I_L=-0.611033417541735, I_Na=0.037082961582009, I_T=0.119584085451007, H=0.982606717651440, R=0.001195092174504
VOLTAGE=-57.788417752609917, I_K=-0.000002492738060, I_L=-0.610806233107953, I_Na=0.037016142280555, I_T=0.119551106667673, H=0.982613122369308, R=0.001195390995465
VOLTAGE=-57.792958891183368, I_K=-0.000002488411757, I_L=-0.610579112369504, I_Na=0.036949460913277, I_T=0.119518282523211, H=0.982619554062110, R=0.001195691487416
VOLTAGE=-57.797498751279292, I_K=-0.000002484076205, I_L=-0.610352055440832, I_Na=0.036882917200985, I_T=0.119485612723380, H=0.982626012617002, R=0.001195993649311
VOLTAGE=-57.802037330622575, I_K=-0.000002479731524, I_L=-0.610125062436035, I_Na=0.036816510864924, I_T=0.119453096974380, H=0.982632497921400, R=0.001196297480106
VOLTAGE=-57.806574626944943, I_K=-0.000002475377835, I_L=-0.609898133468871, I_Na=0.036750241626773, I_T=0.119420734982849, H=0.982639009862979, R=0.001196602978757
VOLTAGE=-57.811110637984982, I_K=-0.000002471015259, I_L=-0.609671268652753, I_Na=0.036684109208644, I_T=0.119388526455861, H=0.982645548329675, R=0.001196910144224
VOLTAGE=-57.815645361488087, I_K=-0.000002466643915, I_L=-0.609444468100751, I_Na=0.036618113333081, I_T=0.119356471100928, H=0.982652113209685, R=0.001197218975466
VOLTAGE=-57.820178795206495, I_K=-0.000002462263924, I_L=-0.609217731925596, I_Na=0.036552253723064, I_T=0.119324568625997, H=0.982658704391463, R=0.001197529471444
VOLTAGE=-57.824710936899230, I_K=-0.000002457875404, I_L=-0.608991060239675, I_Na=0.036486530102006, I_T=0.119292818739455, H=0.982665321763722, R=0.001197841631122
VOLTAGE=-57.829241784332126, I_K=-0.000002453478474, I_L=-0.608764453155039, I_Na=0.036420942193754, I_T=0.119261221150120, H=0.982671965215436, R=0.001198155453463
VOLTAGE=-57.833771335277795, I_K=-0.000002449073252, I_L=-0.608537910783394, I_Na=0.036355489722591, I_T=0.119229775567250, H=0.982678634635834, R=0.001198470937433
VOLTAGE=-57.838299587515614, I_K=-0.000002444659857, I_L=-0.608311433236110, I_Na=0.036290172413232, I_T=0.119198481700535, H=0.982685329914405, R=0.001198788082001
VOLTAGE=-57.842826538831730, I_K=-0.000002440238405, I_L=-0.608085020624219, I_Na=0.036224989990828, I_T=0.119167339260103, H=0.982692050940895, R=0.001199106886133
VOLTAGE=-57.847352187019027, I_K=-0.000002435809013, I_L=-0.607858673058414, I_Na=0.036159942180966, I_T=0.119136347956513, H=0.982698797605307, R=0.001199427348801
VOLTAGE=-57.851876529877131, I_K=-0.000002431371799, I_L=-0.607632390649049, I_Na=0.036095028709666, I_T=0.119105507500762, H=0.982705569797901, R=0.001199749468977
VOLTAGE=-57.856399565212385, I_K=-0.000002426926878, I_L=-0.607406173506143, I_Na=0.036030249303384, I_T=0.119074817604277, H=0.982712367409195, R=0.001200073245632
VOLTAGE=-57.860921290837844, I_K=-0.000002422474366, I_L=-0.607180021739381, I_Na=0.035965603689011, I_T=0.119044277978923, H=0.982719190329961, R=0.001200398677742
VOLTAGE=-57.865441704573257, I_K=-0.000002418014377, I_L=-0.606953935458108, I_Na=0.035901091593874, I_T=0.119013888336993, H=0.982726038451228, R=0.001200725764282
VOLTAGE=-57.869960804245075, I_K=-0.000002413547028, I_L=-0.606727914771337, I_Na=0.035836712745735, I_T=0.118983648391218, H=0.982732911664279, R=0.001201054504230
VOLTAGE=-57.874478587686404, I_K=-0.000002409072432, I_L=-0.606501959787746, I_Na=0.035772466872792, I_T=0.118953557854757, H=0.982739809860656, R=0.001201384896565
VOLTAGE=-57.878995052737018, I_K=-0.000002404590702, I_L=-0.606276070615680, I_Na=0.035708353703678, I_T=0.118923616441204, H=0.982746732932152, R=0.001201716940266
VOLTAGE=-57.883510197243346, I_K=-0.000002400101953, I_L=-0.606050247363149, I_Na=0.035644372967464, I_T=0.118893823864584, H=0.982753680770816, R=0.001202050634316
VOLTAGE=-57.888024019058456, I_K=-0.000002395606298, I_L=-0.605824490137833, I_Na=0.035580524393653, I_T=0.118864179839352, H=0.982760653268951, R=0.001202385977697
VOLTAGE=-57.892536516042043, I_K=-0.000002391103848, I_L=-0.605598799047077, I_Na=0.035516807712187, I_T=0.118834684080396, H=0.982767650319115, R=0.001202722969393
VOLTAGE=-57.897047686060404, I_K=-0.000002386594716, I_L=-0.605373174197898, I_Na=0.035453222653444, I_T=0.118805336303035, H=0.982774671814117, R=0.001203061608391
VOLTAGE=-57.901557526986451, I_K=-0.000002382079014, I_L=-0.605147615696980, I_Na=0.035389768948237, I_T=0.118776136223015, H=0.982781717647022, R=0.001203401893677
VOLTAGE=-57.906066036699684, I_K=-0.000002377556852, I_L=-0.604922123650677, I_Na=0.035326446327817, I_T=0.118747083556516, H=0.982788787711146, R=0.001203743824240
VOLTAGE=-57.910573213086181, I_K=-0.000002373028342, I_L=-0.604696698165016, I_Na=0.035263254523868, I_T=0.118718178020144, H=0.982795881900059, R=0.001204087399070
VOLTAGE=-57.915079054038578, I_K=-0.000002368493594, I_L=-0.604471339345691, I_Na=0.035200193268515, I_T=0.118689419330938, H=0.982803000107580, R=0.001204432617158
VOLTAGE=-57.919583557456079, I_K=-0.000002363952717, I_L=-0.604246047298071, I_Na=0.035137262294316, I_T=0.118660807206363, H=0.982810142227784, R=0.001204779477497
VOLTAGE=-57.924086721244421, I_K=-0.000002359405821, I_L=-0.604020822127196, I_Na=0.035074461334267, I_T=0.118632341364314, H=0.982817308154995, R=0.001205127979081
VOLTAGE=-57.928588543315882, I_K=-0.000002354853015, I_L=-0.603795663937779, I_Na=0.035011790121799, I_T=0.118604021523113, H=0.982824497783788, R=0.001205478120906
VOLTAGE=-57.933089021589247, I_K=-0.000002350294406, I_L=-0.603570572834206, I_Na=0.034949248390782, I_T=0.118575847401510, H=0.982831711008990, R=0.001205829901968
VOLTAGE=-57.937588153989815, I_K=-0.000002345730104, I_L=-0.603345548920538, I_Na=0.034886835875521, I_T=0.118547818718684, H=0.982838947725678, R=0.001206183321265
VOLTAGE=-57.942085938449374, I_K=-0.000002341160216, I_L=-0.603120592300509, I_Na=0.034824552310758, I_T=0.118519935194240, H=0.982846207829179, R=0.001206538377797
VOLTAGE=-57.946582372906200, I_K=-0.000002336584848, I_L=-0.602895703077531, I_Na=0.034762397431671, I_T=0.118492196548209, H=0.982853491215070, R=0.001206895070564
VOLTAGE=-57.951077455305040, I_K=-0.000002332004107, I_L=-0.602670881354690, I_Na=0.034700370973877, I_T=0.118464602501050, H=0.982860797779176, R=0.001207253398570
VOLTAGE=-57.955571183597094, I_K=-0.000002327418100, I_L=-0.602446127234748, I_Na=0.034638472673426, I_T=0.118437152773647, H=0.982868127417574, R=0.001207613360816
VOLTAGE=-57.960063555740021, I_K=-0.000002322826931, I_L=-0.602221440820145, I_Na=0.034576702266810, I_T=0.118409847087309, H=0.982875480026588, R=0.001207974956309
VOLTAGE=-57.964554569697910, I_K=-0.000002318230707, I_L=-0.601996822212999, I_Na=0.034515059490951, I_T=0.118382685163771, H=0.982882855502789, R=0.001208338184054
VOLTAGE=-57.969044223441273, I_K=-0.000002313629531, I_L=-0.601772271515105, I_Na=0.034453544083214, I_T=0.118355666725195, H=0.982890253742999, R=0.001208703043060
VOLTAGE=-57.973532514947031, I_K=-0.000002309023509, I_L=-0.601547788827936, I_Na=0.034392155781397, I_T=0.118328791494163, H=0.982897674644286, R=0.001209069532334
VOLTAGE=-57.978019442198509, I_K=-0.000002304412743, I_L=-0.601323374252648, I_Na=0.034330894323737, I_T=0.118302059193686, H=0.982905118103967, R=0.001209437650886
VOLTAGE=-57.982505003185423, I_K=-0.000002299797338, I_L=-0.601099027890075, I_Na=0.034269759448904, I_T=0.118275469547195, H=0.982912584019603, R=0.001209807397730
VOLTAGE=-57.986989195903860, I_K=-0.000002295177396, I_L=-0.600874749840729, I_Na=0.034208750896010, I_T=0.118249022278547, H=0.982920072289004, R=0.001210178771876
VOLTAGE=-57.991472018356269, I_K=-0.000002290553019, I_L=-0.600650540204807, I_Na=0.034147868404598, I_T=0.118222717112021, H=0.982927582810226, R=0.001210551772340
VOLTAGE=-57.995953468551463, I_K=-0.000002285924309, I_L=-0.600426399082187, I_Na=0.034087111714653, I_T=0.118196553772319, H=0.982935115481572, R=0.001210926398136
VOLTAGE=-58.000433544504588, I_K=-0.000002281291369, I_L=-0.600202326572427, I_Na=0.034026480566593, I_T=0.118170531984565, H=0.982942670201589, R=0.001211302648281
VOLTAGE=-58.004912244237126, I_K=-0.000002276654298, I_L=-0.599978322774771, I_Na=0.033965974701273, I_T=0.118144651474305, H=0.982950246869070, R=0.001211680521794
VOLTAGE=-58.009389565776864, I_K=-0.000002272013197, I_L=-0.599754387788144, I_Na=0.033905593859986, I_T=0.118118911967508, H=0.982957845383053, R=0.001212060017693
VOLTAGE=-58.013865507157909, I_K=-0.000002267368167, I_L=-0.599530521711157, I_Na=0.033845337784460, I_T=0.118093313190562, H=0.982965465642821, R=0.001212441134999
VOLTAGE=-58.018340066420649, I_K=-0.000002262719306, I_L=-0.599306724642105, I_Na=0.033785206216860, I_T=0.118067854870279, H=0.982973107547900, R=0.001212823872734
VOLTAGE=-58.022813241611772, I_K=-0.000002258066715, I_L=-0.599082996678968, I_Na=0.033725198899787, I_T=0.118042536733888, H=0.982980770998063, R=0.001213208229921
VOLTAGE=-58.027285030784221, I_K=-0.000002253410491, I_L=-0.598859337919411, I_Na=0.033665315576279, I_T=0.118017358509041, H=0.982988455893324, R=0.001213594205584
VOLTAGE=-58.031755431997198, I_K=-0.000002248750733, I_L=-0.598635748460789, I_Na=0.033605555989808, I_T=0.117992319923807, H=0.982996162133941, R=0.001213981798749
VOLTAGE=-58.036224443316165, I_K=-0.000002244087538, I_L=-0.598412228400140, I_Na=0.033545919884286, I_T=0.117967420706678, H=0.983003889620414, R=0.001214371008443
VOLTAGE=-58.040692062812809, I_K=-0.000002239421005, I_L=-0.598188777834192, I_Na=0.033486407004058, I_T=0.117942660586562, H=0.983011638253488, R=0.001214761833694
VOLTAGE=-58.045158288565048, I_K=-0.000002234751228, I_L=-0.597965396859360, I_Na=0.033427017093905, I_T=0.117918039292787, H=0.983019407934148, R=0.001215154273531
VOLTAGE=-58.049623118657010, I_K=-0.000002230078305, I_L=-0.597742085571748, I_Na=0.033367749899045, I_T=0.117893556555100, H=0.983027198563623, R=0.001215548326985
VOLTAGE=-58.054086551179019, I_K=-0.000002225402331, I_L=-0.597518844067150, I_Na=0.033308605165132, I_T=0.117869212103664, H=0.983035010043382, R=0.001215943993089
VOLTAGE=-58.058548584227587, I_K=-0.000002220723403, I_L=-0.597295672441049, I_Na=0.033249582638254, I_T=0.117845005669062, H=0.983042842275135, R=0.001216341270874
VOLTAGE=-58.063009215905417, I_K=-0.000002216041614, I_L=-0.597072570788621, I_Na=0.033190682064937, I_T=0.117820936982292, H=0.983050695160834, R=0.001216740159375
VOLTAGE=-58.067468444321364, I_K=-0.000002211357058, I_L=-0.596849539204729, I_Na=0.033131903192139, I_T=0.117797005774769, H=0.983058568602672, R=0.001217140657629
VOLTAGE=-58.071926267590449, I_K=-0.000002206669831, I_L=-0.596626577783932, I_Na=0.033073245767257, I_T=0.117773211778327, H=0.983066462503080, R=0.001217542764671
VOLTAGE=-58.076382683833820, I_K=-0.000002201980025, I_L=-0.596403686620478, I_Na=0.033014709538121, I_T=0.117749554725214, H=0.983074376764732, R=0.001217946479541
VOLTAGE=-58.080837691178772, I_K=-0.000002197287733, I_L=-0.596180865808309, I_Na=0.032956294252997, I_T=0.117726034348093, H=0.983082311290539, R=0.001218351801276
VOLTAGE=-58.085291287758707, I_K=-0.000002192593048, I_L=-0.595958115441061, I_Na=0.032897999660585, I_T=0.117702650380044, H=0.983090265983652, R=0.001218758728918
VOLTAGE=-58.089743471713142, I_K=-0.000002187896062, I_L=-0.595735435612065, I_Na=0.032839825510021, I_T=0.117679402554561, H=0.983098240747462, R=0.001219167261509
VOLTAGE=-58.094194241187687, I_K=-0.000002183196866, I_L=-0.595512826414343, I_Na=0.032781771550876, I_T=0.117656290605554, H=0.983106235485596, R=0.001219577398091
VOLTAGE=-58.098643594334042, I_K=-0.000002178495551, I_L=-0.595290287940616, I_Na=0.032723837533154, I_T=0.117633314267345, H=0.983114250101922, R=0.001219989137708
VOLTAGE=-58.103091529309978, I_K=-0.000002173792208, I_L=-0.595067820283298, I_Na=0.032666023207294, I_T=0.117610473274672, H=0.983122284500544, R=0.001220402479406
VOLTAGE=-58.107538044279323, I_K=-0.000002169086928, I_L=-0.594845423534501, I_Na=0.032608328324170, I_T=0.117587767362686, H=0.983130338585804, R=0.001220817422231
VOLTAGE=-58.111983137411961, I_K=-0.000002164379799, I_L=-0.594623097786034, I_Na=0.032550752635090, I_T=0.117565196266949, H=0.983138412262280, R=0.001221233965231
VOLTAGE=-58.116426806883815, I_K=-0.000002159670910, I_L=-0.594400843129402, I_Na=0.032493295891795, I_T=0.117542759723438, H=0.983146505434791, R=0.001221652107454
VOLTAGE=-58.120869050876827, I_K=-0.000002154960352, I_L=-0.594178659655809, I_Na=0.032435957846461, I_T=0.117520457468542, H=0.983154618008386, R=0.001222071847952
VOLTAGE=-58.125309867578963, I_K=-0.000002150248211, I_L=-0.593956547456159, I_Na=0.032378738251698, I_T=0.117498289239062, H=0.983162749888356, R=0.001222493185774
VOLTAGE=-58.129749255184194, I_K=-0.000002145534575, I_L=-0.593734506621052, I_Na=0.032321636860547, I_T=0.117476254772210, H=0.983170900980224, R=0.001222916119974
VOLTAGE=-58.134187211892474, I_K=-0.000002140819532, I_L=-0.593512537240790, I_Na=0.032264653426485, I_T=0.117454353805609, H=0.983179071189751, R=0.001223340649606
VOLTAGE=-58.138623735909754, I_K=-0.000002136103169, I_L=-0.593290639405376, I_Na=0.032207787703421, I_T=0.117432586077294, H=0.983187260422931, R=0.001223766773723
VOLTAGE=-58.143058825447937, I_K=-0.000002131385572, I_L=-0.593068813204512, I_Na=0.032151039445697, I_T=0.117410951325710, H=0.983195468585994, R=0.001224194491381
VOLTAGE=-58.147492478724907, I_K=-0.000002126666827, I_L=-0.592847058727603, I_Na=0.032094408408089, I_T=0.117389449289711, H=0.983203695585403, R=0.001224623801639
VOLTAGE=-58.151924693964467, I_K=-0.000002121947019, I_L=-0.592625376063755, I_Na=0.032037894345803, I_T=0.117368079708562, H=0.983211941327858, R=0.001225054703554
VOLTAGE=-58.156355469396381, I_K=-0.000002117226233, I_L=-0.592403765301777, I_Na=0.031981497014479, I_T=0.117346842321938, H=0.983220205720289, R=0.001225487196185
VOLTAGE=-58.160784803256327, I_K=-0.000002112504553, I_L=-0.592182226530181, I_Na=0.031925216170191, I_T=0.117325736869920, H=0.983228488669863, R=0.001225921278593
VOLTAGE=-58.165212693785897, I_K=-0.000002107782064, I_L=-0.591960759837184, I_Na=0.031869051569441, I_T=0.117304763093000, H=0.983236790083976, R=0.001226356949839
VOLTAGE=-58.169639139232579, I_K=-0.000002103058849, I_L=-0.591739365310705, I_Na=0.031813002969166, I_T=0.117283920732079, H=0.983245109870262, R=0.001226794208987
VOLTAGE=-58.174064137849761, I_K=-0.000002098334991, I_L=-0.591518043038371, I_Na=0.031757070126734, I_T=0.117263209528463, H=0.983253447936581, R=0.001227233055101
VOLTAGE=-58.178487687896705, I_K=-0.000002093610573, I_L=-0.591296793107512, I_Na=0.031701252799943, I_T=0.117242629223867, H=0.983261804191031, R=0.001227673487245
VOLTAGE=-58.182909787638536, I_K=-0.000002088885677, I_L=-0.591075615605165, I_Na=0.031645550747024, I_T=0.117222179560413, H=0.983270178541937, R=0.001228115504485
VOLTAGE=-58.187330435346247, I_K=-0.000002084160384, I_L=-0.590854510618073, I_Na=0.031589963726638, I_T=0.117201860280630, H=0.983278570897859, R=0.001228559105890
VOLTAGE=-58.191749629296666, I_K=-0.000002079434775, I_L=-0.590633478232688, I_Na=0.031534491497877, I_T=0.117181671127452, H=0.983286981167585, R=0.001229004290527
VOLTAGE=-58.196167367772460, I_K=-0.000002074708932, I_L=-0.590412518535167, I_Na=0.031479133820263, I_T=0.117161611844221, H=0.983295409260136, R=0.001229451057466
VOLTAGE=-58.200583649062118, I_K=-0.000002069982934, I_L=-0.590191631611377, I_Na=0.031423890453749, I_T=0.117141682174683, H=0.983303855084761, R=0.001229899405777
VOLTAGE=-58.204998471459938, I_K=-0.000002065256862, I_L=-0.589970817546894, I_Na=0.031368761158718, I_T=0.117121881862988, H=0.983312318550941, R=0.001230349334533
VOLTAGE=-58.209411833266017, I_K=-0.000002060530794, I_L=-0.589750076427003, I_Na=0.031313745695982, I_T=0.117102210653694, H=0.983320799568385, R=0.001230800842806
VOLTAGE=-58.213823732786246, I_K=-0.000002055804809, I_L=-0.589529408336699, I_Na=0.031258843826785, I_T=0.117082668291760, H=0.983329298047033, R=0.001231253929670
VOLTAGE=-58.218234168332287, I_K=-0.000002051078987, I_L=-0.589308813360688, I_Na=0.031204055312796, I_T=0.117063254522552, H=0.983337813897052, R=0.001231708594200
VOLTAGE=-58.222643138221578, I_K=-0.000002046353404, I_L=-0.589088291583386, I_Na=0.031149379916118, I_T=0.117043969091836, H=0.983346347028839, R=0.001232164835473
VOLTAGE=-58.227050640777300, I_K=-0.000002041628138, I_L=-0.588867843088921, I_Na=0.031094817399279, I_T=0.117024811745786, H=0.983354897353019, R=0.001232622652565
VOLTAGE=-58.231456674328385, I_K=-0.000002036903266, I_L=-0.588647467961135, I_Na=0.031040367525238, I_T=0.117005782230973, H=0.983363464780445, R=0.001233082044556
VOLTAGE=-58.235861237209491, I_K=-0.000002032178865, I_L=-0.588427166283581, I_Na=0.030986030057381, I_T=0.116986880294377, H=0.983372049222196, R=0.001233543010524
VOLTAGE=-58.240264327761004, I_K=-0.000002027455010, I_L=-0.588206938139526, I_Na=0.030931804759523, I_T=0.116968105683374, H=0.983380650589580, R=0.001234005549549
VOLTAGE=-58.244665944329022, I_K=-0.000002022731778, I_L=-0.587986783611950, I_Na=0.030877691395907, I_T=0.116949458145745, H=0.983389268794131, R=0.001234469660714
